s_names,a_names,th_names,values
UserD,Floor heater,h24_mw14,0.0
UserD,Floor heater,h01_su01,0.0
UserD,Floor heater,h02_su01,0.0
UserD,Floor heater,h03_su01,0.0
UserD,Floor heater,h04_su01,0.0
UserD,Floor heater,h05_su01,0.0
UserD,Floor heater,h06_su01,0.0
UserD,Floor heater,h07_su01,0.0
UserD,Floor heater,h08_su01,0.0
UserD,Floor heater,h09_su01,0.0
UserD,Floor heater,h10_su01,0.0
UserD,Floor heater,h11_su01,0.0
UserD,Floor heater,h12_su01,0.0
UserD,Floor heater,h13_su01,0.0
UserD,Floor heater,h14_su01,0.0
UserD,Floor heater,h15_su01,0.0
UserD,Floor heater,h16_su01,0.0
UserD,Floor heater,h17_su01,0.0
UserD,Floor heater,h18_su01,0.0
UserD,Floor heater,h19_su01,0.0
UserD,Floor heater,h20_su01,0.0
UserD,Floor heater,h21_su01,0.0
UserD,Floor heater,h22_su01,0.0
UserD,Floor heater,h23_su01,0.0
UserD,Floor heater,h24_su01,0.0
UserD,Floor heater,h01_su02,0.0
UserD,Floor heater,h02_su02,0.0
UserD,Floor heater,h03_su02,0.0
UserD,Floor heater,h04_su02,0.0
UserD,Floor heater,h05_su02,0.0
UserD,Floor heater,h06_su02,0.0
UserD,Floor heater,h07_su02,0.0
UserD,Floor heater,h08_su02,0.0
UserD,Floor heater,h09_su02,0.0
UserD,Floor heater,h10_su02,0.0
UserD,Floor heater,h11_su02,0.0
UserD,Floor heater,h12_su02,0.0
UserD,Floor heater,h13_su02,0.0
UserD,Floor heater,h14_su02,0.0
UserD,Floor heater,h15_su02,0.0
UserD,Floor heater,h16_su02,0.0
UserD,Floor heater,h17_su02,0.0
UserD,Floor heater,h18_su02,0.0
UserD,Floor heater,h19_su02,0.0
UserD,Floor heater,h20_su02,0.0
UserD,Floor heater,h21_su02,0.0
UserD,Floor heater,h22_su02,0.0
UserD,Floor heater,h23_su02,0.0
UserD,Floor heater,h24_su02,0.0
UserD,Floor heater,h01_su03,0.0
UserD,Floor heater,h02_su03,0.0
UserD,Floor heater,h03_su03,0.0
UserD,Floor heater,h04_su03,0.0
UserD,Floor heater,h05_su03,0.0
UserD,Floor heater,h06_su03,0.0
UserD,Floor heater,h07_su03,0.0
UserD,Floor heater,h08_su03,0.0
UserD,Floor heater,h09_su03,0.0
UserD,Floor heater,h10_su03,0.0
UserD,Floor heater,h11_su03,0.0
UserD,Floor heater,h12_su03,0.0
UserD,Floor heater,h13_su03,0.0
UserD,Floor heater,h14_su03,0.0
UserD,Floor heater,h15_su03,0.0
UserD,Floor heater,h16_su03,0.0
UserD,Floor heater,h17_su03,0.0
UserD,Floor heater,h18_su03,0.0
UserD,Floor heater,h19_su03,0.0
UserD,Floor heater,h20_su03,0.0
UserD,Floor heater,h21_su03,0.0
UserD,Floor heater,h22_su03,0.0
UserD,Floor heater,h23_su03,0.0
UserD,Floor heater,h24_su03,0.0
UserD,Floor heater,h01_su04,0.0
UserD,Floor heater,h02_su04,0.0
UserD,Floor heater,h03_su04,0.0
UserD,Floor heater,h04_su04,0.0
UserD,Floor heater,h05_su04,0.0
UserD,Floor heater,h06_su04,0.0
UserD,Floor heater,h07_su04,0.0
UserD,Floor heater,h08_su04,0.0
UserD,Floor heater,h09_su04,0.0
UserD,Floor heater,h10_su04,0.0
UserD,Floor heater,h11_su04,0.0
UserD,Floor heater,h12_su04,0.0
UserD,Floor heater,h13_su04,0.0
UserD,Floor heater,h14_su04,0.0
UserD,Floor heater,h15_su04,0.0
UserD,Floor heater,h16_su04,0.0
UserD,Floor heater,h17_su04,0.0
UserD,Floor heater,h18_su04,0.0
UserD,Floor heater,h19_su04,0.0
UserD,Floor heater,h20_su04,0.0
UserD,Floor heater,h21_su04,0.0
UserD,Floor heater,h22_su04,0.0
UserD,Floor heater,h23_su04,0.0
UserD,Floor heater,h24_su04,0.0
UserD,Floor heater,h01_su05,0.0
UserD,Floor heater,h02_su05,0.0
UserD,Floor heater,h03_su05,0.0
UserD,Floor heater,h04_su05,0.0
UserD,Floor heater,h05_su05,0.0
UserD,Floor heater,h06_su05,0.0
UserD,Floor heater,h07_su05,0.0
UserD,Floor heater,h08_su05,0.0
UserD,Floor heater,h09_su05,0.0
UserD,Floor heater,h10_su05,0.0
UserD,Floor heater,h11_su05,0.0
UserD,Floor heater,h12_su05,0.0
UserD,Floor heater,h13_su05,0.0
UserD,Floor heater,h14_su05,0.0
UserD,Floor heater,h15_su05,0.0
UserD,Floor heater,h16_su05,0.0
UserD,Floor heater,h17_su05,0.0
UserD,Floor heater,h18_su05,0.0
UserD,Floor heater,h19_su05,0.0
UserD,Floor heater,h20_su05,0.0
UserD,Floor heater,h21_su05,0.0
UserD,Floor heater,h22_su05,0.0
UserD,Floor heater,h23_su05,0.0
UserD,Floor heater,h24_su05,0.0
UserD,Floor heater,h01_su06,0.0
UserD,Floor heater,h02_su06,0.0
UserD,Floor heater,h03_su06,0.0
UserD,Floor heater,h04_su06,0.0
UserD,Floor heater,h05_su06,0.0
UserD,Floor heater,h06_su06,0.0
UserD,Floor heater,h07_su06,0.0
UserD,Floor heater,h08_su06,0.0
UserD,Floor heater,h09_su06,0.0
UserD,Floor heater,h10_su06,0.0
UserD,Floor heater,h11_su06,0.0
UserD,Floor heater,h12_su06,0.0
UserD,Floor heater,h13_su06,0.0
UserD,Floor heater,h14_su06,0.0
UserD,Floor heater,h15_su06,0.0
UserD,Floor heater,h16_su06,0.0
UserD,Floor heater,h17_su06,0.0
UserD,Floor heater,h18_su06,0.0
UserD,Floor heater,h19_su06,0.0
UserD,Floor heater,h20_su06,0.0
UserD,Floor heater,h21_su06,0.0
UserD,Floor heater,h22_su06,0.0
UserD,Floor heater,h23_su06,0.0
UserD,Floor heater,h24_su06,0.0
UserD,Floor heater,h01_su07,0.0
UserD,Floor heater,h02_su07,0.0
UserD,Floor heater,h03_su07,0.0
UserD,Floor heater,h04_su07,0.0
UserD,Floor heater,h05_su07,0.0
UserD,Floor heater,h06_su07,0.0
UserD,Floor heater,h07_su07,0.0
UserD,Floor heater,h08_su07,0.0
UserD,Floor heater,h09_su07,0.0
UserD,Floor heater,h10_su07,0.0
UserD,Floor heater,h11_su07,0.0
UserD,Floor heater,h12_su07,0.0
UserD,Floor heater,h13_su07,0.0
UserD,Floor heater,h14_su07,0.0
UserD,Floor heater,h15_su07,0.0
UserD,Floor heater,h16_su07,0.0
UserD,Floor heater,h17_su07,0.0
UserD,Floor heater,h18_su07,0.0
UserD,Floor heater,h19_su07,0.0
UserD,Floor heater,h20_su07,0.0
UserD,Floor heater,h21_su07,0.0
UserD,Floor heater,h22_su07,0.0
UserD,Floor heater,h23_su07,0.0
UserD,Floor heater,h24_su07,0.0
UserD,Floor heater,h01_su08,0.0
UserD,Floor heater,h02_su08,0.0
UserD,Floor heater,h03_su08,0.0
UserD,Floor heater,h04_su08,0.0
UserD,Floor heater,h05_su08,0.0
UserD,Floor heater,h06_su08,0.0
UserD,Floor heater,h07_su08,0.0
UserD,Floor heater,h08_su08,0.0
UserD,Floor heater,h09_su08,0.0
UserD,Floor heater,h10_su08,0.0
UserD,Floor heater,h11_su08,0.0
UserD,Floor heater,h12_su08,0.0
UserD,Floor heater,h13_su08,0.0
UserD,Floor heater,h14_su08,0.0
UserD,Floor heater,h15_su08,0.0
UserD,Floor heater,h16_su08,0.0
UserD,Floor heater,h17_su08,0.0
UserD,Floor heater,h18_su08,0.0
UserD,Floor heater,h19_su08,0.0
UserD,Floor heater,h20_su08,0.0
UserD,Floor heater,h21_su08,0.0
UserD,Floor heater,h22_su08,0.0
UserD,Floor heater,h23_su08,0.0
UserD,Floor heater,h24_su08,0.0
UserD,Floor heater,h01_su09,0.0
UserD,Floor heater,h02_su09,0.0
UserD,Floor heater,h03_su09,0.0
UserD,Floor heater,h04_su09,0.0
UserD,Floor heater,h05_su09,0.0
UserD,Floor heater,h06_su09,0.0
UserD,Floor heater,h07_su09,0.0
UserD,Floor heater,h08_su09,0.0
UserD,Floor heater,h09_su09,0.0
UserD,Floor heater,h10_su09,0.0
UserD,Floor heater,h11_su09,0.0
UserD,Floor heater,h12_su09,0.0
UserD,Floor heater,h13_su09,0.0
UserD,Floor heater,h14_su09,0.0
UserD,Floor heater,h15_su09,0.0
UserD,Floor heater,h16_su09,0.0
UserD,Floor heater,h17_su09,0.0
UserD,Floor heater,h18_su09,0.0
UserD,Floor heater,h19_su09,0.0
UserD,Floor heater,h20_su09,0.0
UserD,Floor heater,h21_su09,0.0
UserD,Floor heater,h22_su09,0.0
UserD,Floor heater,h23_su09,0.0
UserD,Floor heater,h24_su09,0.0
UserD,Floor heater,h01_su10,0.0
UserD,Floor heater,h02_su10,0.0
UserD,Floor heater,h03_su10,0.0
UserD,Floor heater,h04_su10,0.0
UserD,Floor heater,h05_su10,0.0
UserD,Floor heater,h06_su10,0.0
UserD,Floor heater,h07_su10,0.0
UserD,Floor heater,h08_su10,0.0
UserD,Floor heater,h09_su10,0.0
UserD,Floor heater,h10_su10,0.0
UserD,Floor heater,h11_su10,0.0
UserD,Floor heater,h12_su10,0.0
UserD,Floor heater,h13_su10,0.0
UserD,Floor heater,h14_su10,0.0
UserD,Floor heater,h15_su10,0.0
UserD,Floor heater,h16_su10,0.0
UserD,Floor heater,h17_su10,0.0
UserD,Floor heater,h18_su10,0.0
UserD,Floor heater,h19_su10,0.0
UserD,Floor heater,h20_su10,0.0
UserD,Floor heater,h21_su10,0.0
UserD,Floor heater,h22_su10,0.0
UserD,Floor heater,h23_su10,0.0
UserD,Floor heater,h24_su10,0.0
UserD,Floor heater,h01_su11,0.0
UserD,Floor heater,h02_su11,0.0
UserD,Floor heater,h03_su11,0.0
UserD,Floor heater,h04_su11,0.0
UserD,Floor heater,h05_su11,0.0
UserD,Floor heater,h06_su11,0.0
UserD,Floor heater,h07_su11,0.0
UserD,Floor heater,h08_su11,0.0
UserD,Floor heater,h09_su11,0.0
UserD,Floor heater,h10_su11,0.0
UserD,Floor heater,h11_su11,0.0
UserD,Floor heater,h12_su11,0.0
UserD,Floor heater,h13_su11,0.0
UserD,Floor heater,h14_su11,0.0
UserD,Floor heater,h15_su11,0.0
UserD,Floor heater,h16_su11,0.0
UserD,Floor heater,h17_su11,0.0
UserD,Floor heater,h18_su11,0.0
UserD,Floor heater,h19_su11,0.0
UserD,Floor heater,h20_su11,0.0
UserD,Floor heater,h21_su11,0.0
UserD,Floor heater,h22_su11,0.0
UserD,Floor heater,h23_su11,0.0
UserD,Floor heater,h24_su11,0.0
UserD,Floor heater,h01_su12,0.0
UserD,Floor heater,h02_su12,0.0
UserD,Floor heater,h03_su12,0.0
UserD,Floor heater,h04_su12,0.0
UserD,Floor heater,h05_su12,0.0
UserD,Floor heater,h06_su12,0.0
UserD,Floor heater,h07_su12,0.0
UserD,Floor heater,h08_su12,0.0
UserD,Floor heater,h09_su12,0.0
UserD,Floor heater,h10_su12,0.0
UserD,Floor heater,h11_su12,0.0
UserD,Floor heater,h12_su12,0.0
UserD,Floor heater,h13_su12,0.0
UserD,Floor heater,h14_su12,0.0
UserD,Floor heater,h15_su12,0.0
UserD,Floor heater,h16_su12,0.0
UserD,Floor heater,h17_su12,0.0
UserD,Floor heater,h18_su12,0.0
UserD,Floor heater,h19_su12,0.0
UserD,Floor heater,h20_su12,0.0
UserD,Floor heater,h21_su12,0.0
UserD,Floor heater,h22_su12,0.0
UserD,Floor heater,h23_su12,0.0
UserD,Floor heater,h24_su12,0.0
UserD,Floor heater,h01_su13,0.0
UserD,Floor heater,h02_su13,0.0
UserD,Floor heater,h03_su13,0.0
UserD,Floor heater,h04_su13,0.0
UserD,Floor heater,h05_su13,0.0
UserD,Floor heater,h06_su13,0.0
UserD,Floor heater,h07_su13,0.0
UserD,Floor heater,h08_su13,0.0
UserD,Floor heater,h09_su13,0.0
UserD,Floor heater,h10_su13,0.0
UserD,Floor heater,h11_su13,0.0
UserD,Floor heater,h12_su13,0.0
UserD,Floor heater,h13_su13,0.0
UserD,Floor heater,h14_su13,0.0
UserD,Floor heater,h15_su13,0.0
UserD,Floor heater,h16_su13,0.0
UserD,Floor heater,h17_su13,0.0
UserD,Floor heater,h18_su13,0.0
UserD,Floor heater,h19_su13,0.0
UserD,Floor heater,h20_su13,0.0
UserD,Floor heater,h21_su13,0.0
UserD,Floor heater,h22_su13,0.0
UserD,Floor heater,h23_su13,0.0
UserD,Floor heater,h24_su13,0.0
UserD,Floor heater,h01_su14,0.0
UserD,Floor heater,h02_su14,0.0
UserD,Floor heater,h03_su14,0.0
UserD,Floor heater,h04_su14,0.0
UserD,Floor heater,h05_su14,0.0
UserD,Floor heater,h06_su14,0.0
UserD,Floor heater,h07_su14,0.0
UserD,Floor heater,h08_su14,0.0
UserD,Floor heater,h09_su14,0.0
UserD,Floor heater,h10_su14,0.0
UserD,Floor heater,h11_su14,0.0
UserD,Floor heater,h12_su14,0.0
UserD,Floor heater,h13_su14,0.0
UserD,Floor heater,h14_su14,0.0
UserD,Floor heater,h15_su14,0.0
UserD,Floor heater,h16_su14,0.0
UserD,Floor heater,h17_su14,0.0
UserD,Floor heater,h18_su14,0.0
UserD,Floor heater,h19_su14,0.0
UserD,Floor heater,h20_su14,0.0
UserD,Floor heater,h21_su14,0.0
UserD,Floor heater,h22_su14,0.0
UserD,Floor heater,h23_su14,0.0
UserD,Floor heater,h24_su14,0.0
UserD,Floor heater,peak,0.0
UserD,Induction stove cooking,h01_wi01,0.0
UserD,Induction stove cooking,h02_wi01,0.0
UserD,Induction stove cooking,h03_wi01,0.0
UserD,Induction stove cooking,h04_wi01,0.0
UserD,Induction stove cooking,h05_wi01,0.0
UserD,Induction stove cooking,h06_wi01,0.0
UserD,Induction stove cooking,h07_wi01,0.0
UserD,Induction stove cooking,h08_wi01,0.0
UserD,Induction stove cooking,h09_wi01,0.0
UserD,Induction stove cooking,h10_wi01,0.0
UserD,Induction stove cooking,h11_wi01,0.0
UserD,Induction stove cooking,h12_wi01,0.0
UserD,Induction stove cooking,h13_wi01,0.0
UserD,Induction stove cooking,h14_wi01,0.0
UserD,Induction stove cooking,h15_wi01,0.0
UserD,Induction stove cooking,h16_wi01,0.0
UserD,Induction stove cooking,h17_wi01,0.0
UserD,Induction stove cooking,h18_wi01,0.0
UserD,Induction stove cooking,h19_wi01,0.0
UserD,Induction stove cooking,h20_wi01,0.0
UserD,Induction stove cooking,h21_wi01,0.0
UserD,Induction stove cooking,h22_wi01,0.0
UserD,Induction stove cooking,h23_wi01,0.0
UserD,Induction stove cooking,h24_wi01,0.0
UserD,Induction stove cooking,h01_wi02,0.0
UserD,Induction stove cooking,h02_wi02,0.0
UserD,Induction stove cooking,h03_wi02,0.0
UserD,Induction stove cooking,h04_wi02,0.0
UserD,Induction stove cooking,h05_wi02,0.0
UserD,Induction stove cooking,h06_wi02,0.0
UserD,Induction stove cooking,h07_wi02,0.0
UserD,Induction stove cooking,h08_wi02,0.0
UserD,Induction stove cooking,h09_wi02,0.0
UserD,Induction stove cooking,h10_wi02,0.0
UserD,Induction stove cooking,h11_wi02,0.0
UserD,Induction stove cooking,h12_wi02,0.0
UserD,Induction stove cooking,h13_wi02,0.0
UserD,Induction stove cooking,h14_wi02,0.0
UserD,Induction stove cooking,h15_wi02,0.0
UserD,Induction stove cooking,h16_wi02,0.0
UserD,Induction stove cooking,h17_wi02,0.0
UserD,Induction stove cooking,h18_wi02,0.0
UserD,Induction stove cooking,h19_wi02,0.0
UserD,Induction stove cooking,h20_wi02,0.0
UserD,Induction stove cooking,h21_wi02,0.0
UserD,Induction stove cooking,h22_wi02,0.0
UserD,Induction stove cooking,h23_wi02,0.0
UserD,Induction stove cooking,h24_wi02,0.0
UserD,Induction stove cooking,h01_wi03,0.0
UserD,Induction stove cooking,h02_wi03,0.0
UserD,Induction stove cooking,h03_wi03,0.0
UserD,Induction stove cooking,h04_wi03,0.0
UserD,Induction stove cooking,h05_wi03,0.0
UserD,Induction stove cooking,h06_wi03,0.0
UserD,Induction stove cooking,h07_wi03,0.0
UserD,Induction stove cooking,h08_wi03,0.0
UserD,Induction stove cooking,h09_wi03,0.0
UserD,Induction stove cooking,h10_wi03,0.0
UserD,Induction stove cooking,h11_wi03,0.0
UserD,Induction stove cooking,h12_wi03,0.0
UserD,Induction stove cooking,h13_wi03,0.0
UserD,Induction stove cooking,h14_wi03,0.0
UserD,Induction stove cooking,h15_wi03,0.0
UserD,Induction stove cooking,h16_wi03,0.0
UserD,Induction stove cooking,h17_wi03,0.0
UserD,Induction stove cooking,h18_wi03,0.0
UserD,Induction stove cooking,h19_wi03,0.0
UserD,Induction stove cooking,h20_wi03,0.0
UserD,Induction stove cooking,h21_wi03,0.0
UserD,Induction stove cooking,h22_wi03,0.0
UserD,Induction stove cooking,h23_wi03,0.0
UserD,Induction stove cooking,h24_wi03,0.0
UserD,Induction stove cooking,h01_wi04,0.0
UserD,Induction stove cooking,h02_wi04,0.0
UserD,Induction stove cooking,h03_wi04,0.0
UserD,Induction stove cooking,h04_wi04,0.0
UserD,Induction stove cooking,h05_wi04,0.0
UserD,Induction stove cooking,h06_wi04,0.0
UserD,Induction stove cooking,h07_wi04,0.0
UserD,Induction stove cooking,h08_wi04,0.0
UserD,Induction stove cooking,h09_wi04,0.0
UserD,Induction stove cooking,h10_wi04,0.0
UserD,Induction stove cooking,h11_wi04,0.0
UserD,Induction stove cooking,h12_wi04,0.0
UserD,Induction stove cooking,h13_wi04,0.0
UserD,Induction stove cooking,h14_wi04,0.0
UserD,Induction stove cooking,h15_wi04,0.0
UserD,Induction stove cooking,h16_wi04,0.0
UserD,Induction stove cooking,h17_wi04,0.0
UserD,Induction stove cooking,h18_wi04,0.0
UserD,Induction stove cooking,h19_wi04,0.0
UserD,Induction stove cooking,h20_wi04,0.0
UserD,Induction stove cooking,h21_wi04,0.0
UserD,Induction stove cooking,h22_wi04,0.0
UserD,Induction stove cooking,h23_wi04,0.0
UserD,Induction stove cooking,h24_wi04,0.0
UserD,Induction stove cooking,h01_wi05,0.0
UserD,Induction stove cooking,h02_wi05,0.0
UserD,Induction stove cooking,h03_wi05,0.0
UserD,Induction stove cooking,h04_wi05,0.0
UserD,Induction stove cooking,h05_wi05,0.0
UserD,Induction stove cooking,h06_wi05,0.0
UserD,Induction stove cooking,h07_wi05,0.0
UserD,Induction stove cooking,h08_wi05,0.0
UserD,Induction stove cooking,h09_wi05,0.0
UserD,Induction stove cooking,h10_wi05,0.0
UserD,Induction stove cooking,h11_wi05,0.0
UserD,Induction stove cooking,h12_wi05,0.0
UserD,Induction stove cooking,h13_wi05,0.0
UserD,Induction stove cooking,h14_wi05,0.0
UserD,Induction stove cooking,h15_wi05,0.0
UserD,Induction stove cooking,h16_wi05,0.0
UserD,Induction stove cooking,h17_wi05,0.0
UserD,Induction stove cooking,h18_wi05,0.0
UserD,Induction stove cooking,h19_wi05,0.0
UserD,Induction stove cooking,h20_wi05,0.0
UserD,Induction stove cooking,h21_wi05,0.0
UserD,Induction stove cooking,h22_wi05,0.0
UserD,Induction stove cooking,h23_wi05,0.0
UserD,Induction stove cooking,h24_wi05,0.0
UserD,Induction stove cooking,h01_wi06,0.0
UserD,Induction stove cooking,h02_wi06,0.0
UserD,Induction stove cooking,h03_wi06,0.0
UserD,Induction stove cooking,h04_wi06,0.0
UserD,Induction stove cooking,h05_wi06,0.0
UserD,Induction stove cooking,h06_wi06,0.0
UserD,Induction stove cooking,h07_wi06,0.0
UserD,Induction stove cooking,h08_wi06,0.0
UserD,Induction stove cooking,h09_wi06,0.0
UserD,Induction stove cooking,h10_wi06,0.0
UserD,Induction stove cooking,h11_wi06,0.0
UserD,Induction stove cooking,h12_wi06,0.0
UserD,Induction stove cooking,h13_wi06,0.0
UserD,Induction stove cooking,h14_wi06,0.0
UserD,Induction stove cooking,h15_wi06,0.0
UserD,Induction stove cooking,h16_wi06,0.0
UserD,Induction stove cooking,h17_wi06,0.0
UserD,Induction stove cooking,h18_wi06,0.0
UserD,Induction stove cooking,h19_wi06,0.0
UserD,Induction stove cooking,h20_wi06,0.0
UserD,Induction stove cooking,h21_wi06,0.0
UserD,Induction stove cooking,h22_wi06,0.0
UserD,Induction stove cooking,h23_wi06,0.0
UserD,Induction stove cooking,h24_wi06,0.0
UserD,Induction stove cooking,h01_wi07,0.0
UserD,Induction stove cooking,h02_wi07,0.0
UserD,Induction stove cooking,h03_wi07,0.0
UserD,Induction stove cooking,h04_wi07,0.0
UserD,Induction stove cooking,h05_wi07,0.0
UserD,Induction stove cooking,h06_wi07,0.0
UserD,Induction stove cooking,h07_wi07,0.0
UserD,Induction stove cooking,h08_wi07,0.0
UserD,Induction stove cooking,h09_wi07,0.0
UserD,Induction stove cooking,h10_wi07,0.0
UserD,Induction stove cooking,h11_wi07,0.0
UserD,Induction stove cooking,h12_wi07,0.0
UserD,Induction stove cooking,h13_wi07,0.0
UserD,Induction stove cooking,h14_wi07,0.0
UserD,Induction stove cooking,h15_wi07,0.0
UserD,Induction stove cooking,h16_wi07,0.0
UserD,Induction stove cooking,h17_wi07,0.0
UserD,Induction stove cooking,h18_wi07,0.0
UserD,Induction stove cooking,h19_wi07,0.0
UserD,Induction stove cooking,h20_wi07,0.0
UserD,Induction stove cooking,h21_wi07,0.0
UserD,Induction stove cooking,h22_wi07,0.0
UserD,Induction stove cooking,h23_wi07,0.0
UserD,Induction stove cooking,h24_wi07,0.0
UserD,Induction stove cooking,h01_wi08,0.0
UserD,Induction stove cooking,h02_wi08,0.0
UserD,Induction stove cooking,h03_wi08,0.0
UserD,Induction stove cooking,h04_wi08,0.0
UserD,Induction stove cooking,h05_wi08,0.0
UserD,Induction stove cooking,h06_wi08,0.0
UserD,Induction stove cooking,h07_wi08,0.0
UserD,Induction stove cooking,h08_wi08,0.0
UserD,Induction stove cooking,h09_wi08,0.0
UserD,Induction stove cooking,h10_wi08,0.0
UserD,Induction stove cooking,h11_wi08,0.0
UserD,Induction stove cooking,h12_wi08,0.0
UserD,Induction stove cooking,h13_wi08,0.0
UserD,Induction stove cooking,h14_wi08,0.0
UserD,Induction stove cooking,h15_wi08,0.0
UserD,Induction stove cooking,h16_wi08,0.0
UserD,Induction stove cooking,h17_wi08,0.0
UserD,Induction stove cooking,h18_wi08,0.0
UserD,Induction stove cooking,h19_wi08,0.0
UserD,Induction stove cooking,h20_wi08,0.0
UserD,Induction stove cooking,h21_wi08,0.0
UserD,Induction stove cooking,h22_wi08,0.0
UserD,Induction stove cooking,h23_wi08,0.0
UserD,Induction stove cooking,h24_wi08,0.0
UserD,Induction stove cooking,h01_wi09,0.0
UserD,Induction stove cooking,h02_wi09,0.0
UserD,Induction stove cooking,h03_wi09,0.0
UserD,Induction stove cooking,h04_wi09,0.0
UserD,Induction stove cooking,h05_wi09,0.0
UserD,Induction stove cooking,h06_wi09,0.0
UserD,Induction stove cooking,h07_wi09,0.0
UserD,Induction stove cooking,h08_wi09,0.0
UserD,Induction stove cooking,h09_wi09,0.0
UserD,Induction stove cooking,h10_wi09,0.0
UserD,Induction stove cooking,h11_wi09,0.0
UserD,Induction stove cooking,h12_wi09,0.0
UserD,Induction stove cooking,h13_wi09,0.0
UserD,Induction stove cooking,h14_wi09,0.0
UserD,Induction stove cooking,h15_wi09,0.0
UserD,Induction stove cooking,h16_wi09,0.0
UserD,Induction stove cooking,h17_wi09,0.0
UserD,Induction stove cooking,h18_wi09,0.0
UserD,Induction stove cooking,h19_wi09,0.0
UserD,Induction stove cooking,h20_wi09,0.0
UserD,Induction stove cooking,h21_wi09,0.0
UserD,Induction stove cooking,h22_wi09,0.0
UserD,Induction stove cooking,h23_wi09,0.0
UserD,Induction stove cooking,h24_wi09,0.0
UserD,Induction stove cooking,h01_wi10,0.0
UserD,Induction stove cooking,h02_wi10,0.0
UserD,Induction stove cooking,h03_wi10,0.0
UserD,Induction stove cooking,h04_wi10,0.0
UserD,Induction stove cooking,h05_wi10,0.0
UserD,Induction stove cooking,h06_wi10,0.0
UserD,Induction stove cooking,h07_wi10,0.0
UserD,Induction stove cooking,h08_wi10,0.0
UserD,Induction stove cooking,h09_wi10,0.0
UserD,Induction stove cooking,h10_wi10,0.0
UserD,Induction stove cooking,h11_wi10,0.0
UserD,Induction stove cooking,h12_wi10,0.0
UserD,Induction stove cooking,h13_wi10,0.0
UserD,Induction stove cooking,h14_wi10,0.0
UserD,Induction stove cooking,h15_wi10,0.0
UserD,Induction stove cooking,h16_wi10,0.0
UserD,Induction stove cooking,h17_wi10,0.0
UserD,Induction stove cooking,h18_wi10,0.0
UserD,Induction stove cooking,h19_wi10,0.0
UserD,Induction stove cooking,h20_wi10,0.0
UserD,Induction stove cooking,h21_wi10,0.0
UserD,Induction stove cooking,h22_wi10,0.0
UserD,Induction stove cooking,h23_wi10,0.0
UserD,Induction stove cooking,h24_wi10,0.0
UserD,Induction stove cooking,h01_wi11,0.0
UserD,Induction stove cooking,h02_wi11,0.0
UserD,Induction stove cooking,h03_wi11,0.0
UserD,Induction stove cooking,h04_wi11,0.0
UserD,Induction stove cooking,h05_wi11,0.0
UserD,Induction stove cooking,h06_wi11,0.0
UserD,Induction stove cooking,h07_wi11,0.0
UserD,Induction stove cooking,h08_wi11,0.0
UserD,Induction stove cooking,h09_wi11,0.0
UserD,Induction stove cooking,h10_wi11,0.0
UserD,Induction stove cooking,h11_wi11,0.0
UserD,Induction stove cooking,h12_wi11,0.0
UserD,Induction stove cooking,h13_wi11,0.0
UserD,Induction stove cooking,h14_wi11,0.0
UserD,Induction stove cooking,h15_wi11,0.0
UserD,Induction stove cooking,h16_wi11,0.0
UserD,Induction stove cooking,h17_wi11,0.0
UserD,Induction stove cooking,h18_wi11,0.0
UserD,Induction stove cooking,h19_wi11,0.0
UserD,Induction stove cooking,h20_wi11,0.0
UserD,Induction stove cooking,h21_wi11,0.0
UserD,Induction stove cooking,h22_wi11,0.0
UserD,Induction stove cooking,h23_wi11,0.0
UserD,Induction stove cooking,h24_wi11,0.0
UserD,Induction stove cooking,h01_wi12,0.0
UserD,Induction stove cooking,h02_wi12,0.0
UserD,Induction stove cooking,h03_wi12,0.0
UserD,Induction stove cooking,h04_wi12,0.0
UserD,Induction stove cooking,h05_wi12,0.0
UserD,Induction stove cooking,h06_wi12,0.0
UserD,Induction stove cooking,h07_wi12,0.0
UserD,Induction stove cooking,h08_wi12,0.0
UserD,Induction stove cooking,h09_wi12,0.0
UserD,Induction stove cooking,h10_wi12,0.0
UserD,Induction stove cooking,h11_wi12,0.0
UserD,Induction stove cooking,h12_wi12,0.0
UserD,Induction stove cooking,h13_wi12,0.0
UserD,Induction stove cooking,h14_wi12,0.0
UserD,Induction stove cooking,h15_wi12,0.0
UserD,Induction stove cooking,h16_wi12,0.0
UserD,Induction stove cooking,h17_wi12,0.0
UserD,Induction stove cooking,h18_wi12,0.0
UserD,Induction stove cooking,h19_wi12,0.0
UserD,Induction stove cooking,h20_wi12,0.0
UserD,Induction stove cooking,h21_wi12,0.0
UserD,Induction stove cooking,h22_wi12,0.0
UserD,Induction stove cooking,h23_wi12,0.0
UserD,Induction stove cooking,h24_wi12,0.0
UserD,Induction stove cooking,h01_wi13,0.0
UserD,Induction stove cooking,h02_wi13,0.0
UserD,Induction stove cooking,h03_wi13,0.0
UserD,Induction stove cooking,h04_wi13,0.0
UserD,Induction stove cooking,h05_wi13,0.0
UserD,Induction stove cooking,h06_wi13,0.0
UserD,Induction stove cooking,h07_wi13,0.0
UserD,Induction stove cooking,h08_wi13,0.0
UserD,Induction stove cooking,h09_wi13,0.0
UserD,Induction stove cooking,h10_wi13,0.0
UserD,Induction stove cooking,h11_wi13,0.0
UserD,Induction stove cooking,h12_wi13,0.0
UserD,Induction stove cooking,h13_wi13,0.0
